Id,Tweet,Has_medication,Begin,End,Span,Drug normalized
816503885833601024,Ahhhh this was almost 1 year ago to be exact that I throw my 2nd #blogiversary at Kate Spade!!!!… https://t.co/njhGB7DFfg,0,,,,
425743436843479040,Work in a few,0,,,,
810746028550975488,Like I'm pretty sure you don't care about wtf I'm doing so don't ask,0,,,,
563723278607319040,@BaeFact: I don't fuck with a lot of people anymore,0,,,,
431308617325621248,@Malerellox0x0 ah that suxxx,0,,,,
577241151792685057,#WhenHungerStrikes 🍔😩🍔 @ In-N-Out Burger - Seal Beach https://t.co/cG39gTjZOL,0,,,,
773638527368044545,I need some chocolate and a giant hug,0,,,,
655209776436125696,Or fluke ass sluts 😊 https://t.co/a6kEFWXjLp,0,,,,
660478659183136770,"Apparently,everytime jenny places mallows to decorate the house, vito… https://t.co/cm3vwnpv3t",0,,,,
858049983634968576,Dislike that stupid bird looking b****.,0,,,,
466010504583213056,Kirk m&amp;m head ass get on my nerves,0,,,,
578239037833543680,My mom is so cool LOL http://t.co/j1F9ub4JOD,0,,,,
414083926173315072,@_GetYoFREAKOn_ lol you real irritating,0,,,,
666294230655082496,@valliere you could always sell it later if you don't use it again 🎀,0,,,,
575045645364543488,Love seeing when I get paid from Just being on Facebook!!! Start today for $14!! http://t.co/9LSbIRK1i7,0,,,,
785498328536670208,"Dexter skived off preschool today. Well actually, I had to go to the bank but he took so long… https://t.co/cGNFt1vqwB",0,,,,
728811317231026177,That terrible fear that can instantly flood through us all at the thought of anything happening to our children.. https://t.co/nCUodJXDk8,0,,,,
388464770623750144,I genuinely feel bad for anyone who has Eli Manning on their fantasy team. #PoorLittleEli,0,,,,
185420865310171136,"If I were one of the Seven Dwarves, I think I'd be known as Zesty. #MirrorMirror #RejectedDwarfNames",0,,,,
690228006741282816,I get on with so much more work when I am fed up or pissed off😂,0,,,,
477934043972263936,Hope your happy with yourself,0,,,,
846826214409035777,"@reallyamermaid3 Okay! Just let me know. Mary Poppins is gone, but all the Annas and Elsas are still available.",0,,,,
646956441010503680,When the shoe fits &amp; it wasn't even for them 😂😂,0,,,,
741059699211018240,Good news for all my followers: I just finished my show on Netflix so I have infinitely more time to waste on Twitter,0,,,,
897985520491429892,@MissyPrissy12 Thank you!!! And I knooooow! His eyes get me every time 💙😍,0,,,,
755913033348739076,Love a milk drunk baby😍,0,,,,
614449040428802048,Havent been to a baby doctor yet but I believe my due date is March 11th 🍼🍼,0,,,,
803285683511169024,Do u got wifi?!??!!!?!!,0,,,,
879586531287158784,my friends ask how Paxton is before they ask how I am &amp; im perfectly okay with it. He's so loved 😍,0,,,,
423619269578870784,@sonialoveeee95 haha were all busy little bitches. Lol. Jk I know the weekends tho.,0,,,,
722187317943910400,@bbfoshort did you take her cause that shit boring 😫,0,,,,
448163870168076288,@40cal_dagreat omg I'm over dtfl😂😂😂😂😂😂😂😂😂,0,,,,
804344253694570497,I would make my mom buy me all of them and then go cry in my room about how I had no boobs lmfao,0,,,,
605877436002074624,"It started with a chair If you don't know this opening line, you're missing a great piece of cinematic mediocrity. http://t.co/hcSpLRjf8Z",0,,,,
585205129240018946,"@KyNaBoutique Got home about 10.30. Bit later than planned, had to wait for my anti-d. Just having food &amp; then bed!",0,,,,
678222874151247872,Waiting for my nails to dry so I can once again go shopping. Good morning ☕️🌞,0,,,,
877195755722874881,@BaileyRobison1 come back after the baby! 😍 i have 11 weeks of fmla so I'm not sure how long I want to take yet!,0,,,,
755066796638515200,Nothing better than cuddles with my baby 👶🏻💕,0,,,,
869630072038334464,@_fascinatinn i feel like i b getting my heart broke all over again in our relationship 😔 smh,0,,,,
680714910335131648,"Well, it is true. :) https://t.co/07wYN82Ndl",0,,,,
702416731462094848,"Twitter created a vain generation of self-obsessed ppl w/ child-like need for feedback. It's embarrassing, I can't identify with.",0,,,,
823463537800581121,NEW POST!! Our 17 week pregnancy update is now live on the blog. You can see how we're getting on here https://t.co/UDBUYRPBgj,0,,,,
466801141599440896,You realize who 'friends' are when you become a stay-at-home mom and don't hear from them anymore.,0,,,,
890351489461477376,2 of 5 stars to Zenn Diagram by Wendy Brant https://t.co/PX5QRldn1R,0,,,,
519869522829144064,@caitlinnoelle_ I don't wanna get into to it on Twitter,0,,,,
853566219072544768,HE HAS RISEN 🙌🏼❤️,0,,,,
466726854276435969,Babies babies everywhere! 👶😊❤️,0,,,,
595661665837969411,@Fiona_123 hope he's okay! 😊,0,,,,
418737303377297409,You are learning powerful lessons these days about what not to... More for Aquarius http://t.co/jlut8NlPVo,0,,,,
720812107529379841,@vonnie0412 thanks. We're having an interesting time trying to adjust &amp; figure out feeding,0,,,,
875348946650107907,I have had zero time to pack so I'm literally packing hours before we leave to Houston... Yay me 😅😂😭,0,,,,
862324884009099265,brin felt Paxton move last night &amp; it was the cutest thing 😍😍😍,0,,,,
636449074493808640,@m_xsage I expected you out of all to know Why!? Idk your like me catch up quick ❤️you Girl.,0,,,,
487957602257469440,Nothing like Spongebob in the morning 😁,0,,,,
719351618395721728,Ashley is throwing all kind of shade. I love it! She held her tongue all season but baby she is letting them have it right now #RHOP,0,,,,
726656240412184577,What are your favorite apps or sites to keep up with the latest news?,0,,,,
810591877770735617,They couldn't find anywhere better for Andy &amp; Lennox to stand that didn't have random women in bikinis taking selfies behind them? #SPOTY,0,,,,
787002725347176448,Itis game real,0,,,,
811760671574675456,Found him! 😍 https://t.co/W7ljiQAwMh,0,,,,
886662512615272456,Pai thinks she has to have a boob to sleep. Spoiled is an understatement at this point 🙄,0,,,,
774145449988993025,Let's just call today: 'Michelle Obama Friday' https://t.co/1xY7ODs2IA,0,,,,
631313880203988993,Sometimes I feel like my son or daughter is the only thing I have to keep me going. Idk anymore. I just want to give you the best life I can,0,,,,
413174632855109632,@JoshuaBraden22 never give up on something you can't go a day without thinking about.,0,,,,
688929045346557952,@chassidyyann you deserve and so much more. I can't explain how much I love you and how proud of you I am!,0,,,,
6007,"I'm on codeine, Zpack, Zyrtec, and 40mg of prednisone. Probably goes without saying, but I am no longer bummed I am not at #GDC2015 .",0,,,,
494684702314606593,Just posted a photo http://t.co/WLDpNPfxaH,0,,,,
781484469794418688,Let me get my huge ass up...,0,,,,
878816822274949120,"Please don't forget that if you want to help w/Elliott's medical care,you can.Everything helps,even RTing the link. https://t.co/ETsbGR7oUy",0,,,,
778039391692333056,This is why you don't have friends lol,0,,,,
524630886877503488,Looking for a job for Mondays/Wednesdays-- part time let me know if anything :),0,,,,
851788518812766208,@sieelyn_ most definitely!,0,,,,
577321377553891328,Wow Teresa Esparza Garcia Jackson http://t.co/3AK3lAU5df,0,,,,
903122625936756736,Pretty exciting @Angels game with a nice view! #DugOutSuite https://t.co/KQaQpUIUDi,0,,,,
850815186894290945,@gingerlyreview I found a coloring book for you. https://t.co/LTzVi7pVYB,0,,,,
770793815992971264,@PepeLeRiee this show got my head and heart hurting,0,,,,
621462930765119489,@JacVick woot! That's awesome!,0,,,,
511287084225536000,Darin and I have a bet of who loses the weight the quickest. :) he only has 25 pounds to lose. 120lbs is my goal. #35lbstolose,0,,,,
777736757404168192,"It's #MarvMondays time! Come &amp; link here, @aNoviceMum @UnhingedMummy @islandliving365 @el_clayton @babyorbankrupt. https://t.co/L59J0TSMdr",0,,,,
697793746348351489,"I have some very punny ag-themed Valentine's cards coming up for Sunday! I would challenge @MayMayhaven to a pun-off, but I know better ;)",0,,,,
860304128244936705,Lilly's outfit for the day. 😍❤ https://t.co/qbQbe4D8St,0,,,,
786571829020397568,FACTS 😩 I try to play it off so hard too https://t.co/i3jwjovbQd,0,,,,
695302877401653248,wearing my boyfriends work shirt just makes me miss him lol,0,,,,
594444456226586624,"@adelecakes85 Aww, these sleepsuits are really cute. The maths geek in me loves the graph paper one.",0,,,,
441599842234933249,goodmorning loves,0,,,,
808722046695997440,@cbsmaby Thank you!!,0,,,,
730823218060251136,Oaklee's heartbeat was 145bpm today and shes growing and kicking mommy harder and harder each and everyday 💕,0,,,,
856998333059141633,@prettyterumi I didn't think it would be this soon!,0,,,,
725648742557188098,Btw. I lied earlier my mama doesn't have to pay me but she does not half price FULL PRICE 🙃 so what does that tell you.,0,,,,
845829436255670273,"@tayberryjelly I wish I was crafty so I could make all the things, but I'm not at all. 😂",0,,,,
756305549843501056,"No one wants your tour, #CNN! #RNCinCLE #pass",0,,,,
600735233437245440,@MTJAMBLOG at 37wks &amp; I've not had any pain since I gave birth. Fingers crossed it eases for you &amp; at least the end is in sight.,0,,,,
840736426010509313,My plug stopped fuckin with me because I have a nigga 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,0,,,,
819318081541599232,So excited they have new cat food flavors!! Can't wait to feed Mila dinner tonight,0,,,,
533728099570311168,So apparently i've been passed around more than anyone else... Weird where was i when this happened,0,,,,
572438342798864384,"Hi @CocoBowBags, which bags would you recommend for new baby &amp; toddler. Looking at red Eva for obv reasons but worried it's too small.",0,,,,
676541375312097281,Chatting with people about food/ag today makes me want to throw in the towel one minute and try the hardest I ever have #thestruggleisreal,0,,,,
446435044505419777,My relationship &gt;&gt;&gt; yours. I always thank god for the great guy he brought into my life.,0,,,,
711741524481073156,"Brace yourself, it's going to be a long f**cking night. 🙈 😴 https://t.co/XbSgAmuMxf",0,,,,
450309200397090816,I wouldn't have never made it if I didn't suffer thru it,0,,,,
866478335857176580,I didn't have any breakouts while pregnant and now that I'm not my skin wants to breakout. Why 🙁,0,,,,
540916076415315968,Atleast Ariana is kicking :3,0,,,,
767152106025259008,I hope my child has my sleeping schedule &amp; not Robs bc I can't deal with 2 people having insomnia 🙃,0,,,,
541811968911609856,"Gwap gang mafia. Boy I want tht full plate. Shrimp, steak, tilapia!",0,,,,
680580566606020608,I hate depending on ppl 🙄 tomorrow ain't coming fast enough,0,,,,
816827100497936387,"@thealaskanyoung Haha, maybe they don't know the difference between plus size and maternity 😂",0,,,,
868018788175941633,"I gave you my everything &amp; that didn’t mean anything, now I want better things",0,,,,
818415983572451328,"seriously what's wrong with me, i cannot sleep what so ever anymore 🙄",0,,,,
644552017348796421,"I'm ready for tomorrow! Chicago, here I come!! http://t.co/PpSzUtyMdh",0,,,,
838062184760492033,Today already sucks 🙄,0,,,,
818303322641879041,Pregnancy cravings - #Flashback https://t.co/wNA1unw4OX,0,,,,
428267611210526720,ion trust that shit not one bit,0,,,,
773995985454243841,I do not wanna work tonight -_-,0,,,,
854169194094620672,@ayeemandaa_ hopefully I'm not but I don't think I'll be nice that day. All these vids I see the woman is all happy and smiling like wth,0,,,,
862175709309042688,🙄😒 she's so annoying lmao https://t.co/xC6QvxuzsI,0,,,,
829054561843367936,I need to go to the store... have no motivation of getting up lol.,0,,,,
703417833795883008,Like...,0,,,,
478348380356493312,@MackenzieA_ where you goin:(,0,,,,
776783279559024640,My mom wants me and rell to audition for this henrietta lacks movie...,0,,,,
846404528077398016,@raaaaquel___ thank you boo 🎉💙,0,,,,
897580759850123265,@_effyouHOES thank you ❤️,0,,,,
437394860924891136,@_GetYoFREAKOn_ cuz the bitch a rat and you already know she did she did it right in front of my momma,0,,,,
596400253219254272,"Ava &amp; Luc Jack The Dog dress. Age 2-3. Small fitting. Good used condition, some wash wear but plenty… https://t.co/eR0E25Oqvg",0,,,,
828674344138207232,Hybrid by Babystyle - Stroller Launch - #FlashbackPost https://t.co/XpAewCx15w,0,,,,
801856727650103296,Dexter had a fit. - #Flashback https://t.co/Kb09HaT5y8,0,,,,
762585203722313729,Can't believe someone stuck their head out of the Gatwick Express and got decapitated. That is so grim. #happymondayeveryone,0,,,,
567826393585975296,Can't decide between maple syrup and Nutella for tonight's pancakes.,0,,,,
881336246211104768,@StaceyONeale I still haven't read Lady Midnight😬I'm just now reading Tales from the Shadowhunter Academy. I love h… https://t.co/F9940C5EZG,0,,,,
729463357393149952,"Lol at people telling me I should have a baby bump. Uh no, no I shouldn't. I'm only 13 weeks, I won't show for a while",0,,,,
786948668129673216,@xtheyLOVEashxo wow I'm stupid af never thought about that he keeps saying tell your husband to send me sneakers and I won't leak your #,0,,,,
537739412101021697,"Aww, they're gonna miss me @ work! 😋 #ByeVegas✌️ #HelloCali👋 @ CVS http://t.co/c59qQzLb2k",0,,,,
856210666516041731,@tomibethk Please! Lol,0,,,,
656192446179770369,"Mine and Christopher's 3rd year carving pumpkins together, First one engaged, and Last one before marriage 🎃 https://t.co/FZ8vUe9gNn",0,,,,
609353110775971840,@lainnyjayy thanks love! I miss you,0,,,,
788772077813714944,Omg omg omg I love when Zaelyn laughs,0,,,,
477978475970969601,"Cause you got your lips an inch away from mine, just to see how long they take to touch",0,,,,
661332360215007232,I need to order me some more uggs,0,,,,
854917424566743040,💗 my new high_5_gear jerseys for the upcoming pwbatour #H5G #jerseys #bowling https://t.co/cDYk1d24HK,0,,,,
867950033655787525,"I like calling pacifiers, binkies. 😂",0,,,,
546866202073894912,Keep tellin ppl ian getting da epidural. Lol,1,31,39,epidural,Epidural
752667614535675905,Dont get me wrong... I love me some trash tv. Its fantastic #LHHATL,0,,,,
765673173908123648,@jackscht it's just more 'distracting' on the men...,0,,,,
473313017774743552,Bahahaha talk about a throw back😂 @chelseaflea @rancalvin @efgreen28ford http://t.co/qtkL1g2KgO,0,,,,
722248767202721792,Betty mad cuz he took down something off Instagram? You ain't his girl. He got mad respect for Bambi. Get over it #LHHATL,0,,,,
517099053591449600,@Violetsouffle People can be weird and so inappropriate when it comes to kids/parenting.,0,,,,
695698035385438209,@ckdake @phoenixpen thanks Chris! 😊💕,0,,,,
625130160690491392,Littlest.. And the big one settled. Time for sleep!,0,,,,
848618293242023939,My head hurts because I haven't smoked,0,,,,
824744058253893637,why did i sleep all day 😭,0,,,,
877521433995481088,Today I reach the Second trimester 😍😍😍🍼😍😍😍,0,,,,
449739476093640704,If heaven was a mile away........,0,,,,
658689593265385472,@ladouceur_peter @jwilgenburg1 can you guys continue your convo and untag me? Thanks guys!,0,,,,
832393224828362752,Me every day and night🤗 https://t.co/PL9cSuQCWL,0,,,,
872971742385405952,@krunkcakes Lucky!!,0,,,,
715684863404220416,my attitude &amp; mood swings are unreal,0,,,,
629938686382243840,I just can't! Ugh😱The worst! 😫Yall missing out smh. #Repost #ICantWithYall #Smh #GetYoLife… https://t.co/UOV3Lm5HFV,0,,,,
832805305641684992,@sieelyn_ omg yaaaaaaas!,0,,,,
445366631963693056,@TaTaTanishaaa_ Yeah But You Will See What Im Talking About Later Down The Line.. Its Not Easy,0,,,,
668090547047956480,Pre shower selfie ✌😉😉😉 fixing to go pick up this cake !!! 👅😍🎂👶 (stripes are navy blue not black) https://t.co/c8ZabRu0bn,0,,,,
506187675024785408,@JolieMcLovin I know! I can't help but take a ton of pictures. She's just too cute!!,0,,,,
800434655346511872,@dessb__ aye how u gone take that jacket back with no receipt? 🤔,0,,,,
639465350577295360,Friends baby boy 😘😘😘😘 http://t.co/ifkNqmEQM6,0,,,,
728623959688744960,What are your thoughts on Klout? Do you see it as an effective means of influence measurement?,0,,,,
819719261795000320,i make 9 weeks tmmrw ❤,0,,,,
779181281103925248,@Uber_Support she has multiple times now 🙄,0,,,,
492183440783970304,“@AwesomityFun: Being an adult http://t.co/VpcCXCTwWi”,0,,,,
647498595051139072,"@lyzgms if we decide to get rid of our carpet, I'll likely research and replace it myself as well.",0,,,,
570287090447081472,"Hey everyone just wanted to say remember to love yourself, be true to who you are and never give up on your... http://t.co/YfeQ1Klsrd",0,,,,
834951277431910400,@taylorrrrxoxo_ yes!!!!! I hope it's a girl :) lol they're so fun to shop for,0,,,,
743479752984526848,I keep tryna force myself to clean this kitchen but it's a no go 🙄,0,,,,
453219234726674432,SHORTS!! SHORTS!! #runninginshorts ☀️🌺☀️🌺☀️ http://t.co/VLeimLJ3qc,0,,,,
576381298215936000,Last wkend crash in our village left 2 dead &amp; 3 injured. Amazed there hasn't been another with number of voyeurs &amp; rubberneckers about now 😞,0,,,,
764486459869061120,@Heidi_Brady we did it a couple years ago when my dog got sprayed..we first bathed him in tomato juice 2x and then the douche. It worked😊,0,,,,
860558521561120768,I love how my grandma always hypes me up when I do my make up around her.😂💁🏻❤️,0,,,,
727743581319008256,"Social media creates kinship between companies and customers, and kinship equals purchase intent. --Jay Baer",0,,,,
795135798551212032,Artez annoying as hell like boy you don't gotta hold my stomach all night long gone somewhere 😒,0,,,,
826942313658216449,"So I filmed a video of all the #hybridstroller features and in spectacular fashion, after… https://t.co/J58C81NvHK",0,,,,
751490283485880320,And boi does it smell divine 😋,0,,,,
692211123190394881,Tres and Vanessa just have it. That chemistry is undeniable. They are so cute #MarriedAtFirstSight #MAFS,0,,,,
543124929181671425,The last two days haven't been great... This little cinnamon dolcé latte is helping a little. ☺️ http://t.co/C4rZ8UcOT9,0,,,,
500808383365386240,I be more excited then the kids,0,,,,
711643214583885825,I hate when people are rude to me.,0,,,,
460875326755586049,Oh my gosh it's only Monday....,0,,,,
650730278793515008,Park time with this cutie after church #Jax #Sundayfunday #Beautifulday https://t.co/ex1H5VEwXB,0,,,,
683272502836117504,People be so damn fake &amp; phony 😂,0,,,,
729543824075296768,"It's #MarvMondays time, would love you to link, @kerrymarie @MSimpregnant @aaamylouxo @lifebynaomi @BambinoBites. https://t.co/dSecuy8Bkk",0,,,,
748600167033626624,Our first impressions of the gorgeous @PocoBabyHammock • Linked to #coolmumclub @motherhoodreal @Mummuddlingthru https://t.co/HOHoNlLg0Q,0,,,,
765697033273421825,@HalCar94 #goals,0,,,,
825638282612637696,enjoyed my night,0,,,,
679712939947868160,Tired af but fixing to go get some FOOD 💘👅💋✌ https://t.co/NYAicc2IjT,0,,,,
801518703921790979,I might not go to this meeting if this guy doesn't hurry up. It was supposed to be at 2 and it's almost 2:15 😐,0,,,,
704861146352726016,Im not home to watch it but Twitter tells me my heart will be broken for Sam and Neil. It was just too broken. #MAFS #Marriedatfirstsight,0,,,,
494820539702452224,"Lost 4 pounds over night? Whaaat, I'll take it ;) lol",0,,,,
719776136725565440,Tommie so gullible. Girl. Do whatever the hell you want. Not what KK says. #LHHATL,0,,,,
404434890256441345,yes scored my 3rd job bitches.,0,,,,
488546059946188800,@AdamDetrinidad alright well goodnight I gotta go to sleep I have to wake up early tomorrow.,0,,,,
440227417685127169,Better late than never.,0,,,,
740360472696872961,Give me more milk or else... 💪🏼🍼🍼🍼 #babybully #pureintimidation #toughguy #boobiebaby… https://t.co/jTJ0aHpBde,0,,,,
615750852674891776,Tito duties today #adorbs #dajeb http://t.co/NaawJ0NpDx,0,,,,
607744211119505409,That's how Golden State gne win in overtime but a Win is a Win if they do win. I will give credit where it's due,0,,,,
611185001493884928,"I love you babe, no matter what... #lovenimommydiw #donvito https://t.co/MnvpRD3LnJ",0,,,,
464584591345745920,Like I been saying all day no body dnt want no smoke💨💨let me take my pretty prego ass to bed😴😴✌️✌️,0,,,,
770008308019294208,@Tweetinggoddess so amazing to connect! I think you are amazing and a proper inspiration,0,,,,
508830453403762688,@kcoch6 lol I feel you!! I remember soooo much detail I will call you out on the littlest or biggest lie &amp; I'm just like WHY LIE.,0,,,,
902626844100452370,these next few months&gt; full of blessings ❤️,0,,,,
710888058489470976,My pretty flowers from yesterday thanks to my honey. https://t.co/Voy8duCnPZ,0,,,,
747846179761827841,And im not waiting 2 more fucking days,0,,,,
799005768984956930,Ok my plan backfired lmfao,0,,,,
669633016356954112,The Tory Burch 30% off sale will be the death of me.,0,,,,
720219841290969091,NEW POST. Archie at 27 months (or 2 and a bit as I should be referring to him). 😂 https://t.co/ZUue51AWXy,0,,,,
575514425920192512,"@twitchykun hahaha, enjoy! 😉",0,,,,
777736570774384640,"It's #MarvMondays time! Come &amp; link here, @LifeAt139a @MHouseMum @FrenchieMummy @Organisedjo @KatCandyfloss. https://t.co/L59J0TSMdr",0,,,,
766982051568295936,"Love everything and everybody, the black sheep and scum of the earth.",0,,,,
614850662397014016,Putting on this mascara is amazing! Promise no other mascara can give me this flawless look!! Must have!!! http://t.co/Yb8XROX1cl,0,,,,
739465005687529472,"@_NayNayBadd yeah, I said watch my snaps and yes I was talking about you",0,,,,
735484709480869888,"@KissMyAsh_ @_Ikeya bitch shut up I just wanna know do it hurt as bad as everybody say , you need to be walking 🤔",0,,,,
444497919660392448,"I'm not sure how I feel about this anatomy test. I've studied the brain before, but the PNS is detailed. We will see how I do.",0,,,,
845767100086063104,Lilly is so small that she can't even fit in a newborn outfit. 😭,0,,,,
802325344271343616,"@Jess_Sankiewicz Aaah, thank you!!!",0,,,,
878372758404689920,@_xqueenkee I don't have long 🙂,0,,,,
484782959091011584,Holy shit it got cold out!!! ❄️❄️,0,,,,
462314127092748288,I'm starving I actually want some got damn breakfast food,0,,,,
594730441472512002,Why is it burning up in here?,0,,,,
393829612771237888,"back to the mac, tats on her back. ass so fat, hit that from the back. when it clap from the back, she clapping it back.",0,,,,
710100370274459648,@mediator9 thx for coming back to the conversation 5 days later. Sorry you misunderstand this breeding technique; you who needs to learn,0,,,,
736032085668827139,You're going stay late and don't even have the respect to return your clothes to the right fucking spot!? Are you fucking kidding me!?😡😡😡😡,0,,,,
875860866733719552,@shvintage Grew up going to Captiva in the summer!! My dad loved the Mucky Duck!!,0,,,,
896141091610648576,Aliya and I are def doing this after I graduate 👌🏼lol https://t.co/ARaMGPAtyn,0,,,,
808126445914648576,Come on cowboys!,0,,,,
781221162986582016,"Me, my jacket, my blanket, and my living room carpet were all the victims of a shit volcano.",0,,,,
841651781390237697,All I can ask is for you to realize where you made mistakes and learn from it. I'm glad I'm seeing that change in you. ❤,0,,,,
545047098761420800,Laying here eating these damn crackers,0,,,,
797015669095202816,Let me try sitting up to sleep... smh,0,,,,
775142258202910720,"If anyone is wondering, I'm talking about my lead smelling like cigarettes and she also burps so fucking loud near customers",0,,,,
759318810406952960,My angel baby 💕 https://t.co/pGb8dpnhnW,0,,,,
689106454406631424,@Timberati thank you. Was actually really hard to write! Sat in drafts/on back burner for a LONG time.,0,,,,
789297739351920641,Cause we don't know how to no overreact lmfao https://t.co/UpDxLJvdyM,0,,,,
473334034505150464,I killed the bug (:,0,,,,
514943054244233217,instrumentals are so relaxing,0,,,,
848226405049651202,Thank you so much @theguguguru for sharing my photo! #momblogger #miscarriage #rainbowbaby #news @FemaleBloggerRT… https://t.co/WEGnA6d5cY,0,,,,
839687267006414849,Everybody is popping out their babies and I have 3 more weeks to go. 😭,0,,,,
828966656302944258,☀️Instagram is such a fabulous community! ☀️There's so many opportunities to connect and make… https://t.co/Pd4hlLtBDN,0,,,,
425389751550504960,Can't believe it's been 6 weeks! Everything is good to go ☺️ Looking forward to being my normal self again! #BackToNormalcy,0,,,,
440972408099328000,These females don't even be worth it #chyna,0,,,,
641138779747581952,Dada diw and his bedtime stories with the Don http://t.co/uoThd1JCLy,0,,,,
690382653992914944,why do I always lose my mom in Walmart 🙄,0,,,,
770090295211986988,Who invited Jaden,0,,,,
798253558269243392,My baby due today... and im at home coolan... he needs to come on #hurryupjuice,0,,,,
829192664436338692,I really hate being second to those I put first.,0,,,,
446720171441283072,"Girls ask me how I handle a job, a kid, school and homework. I turn to Darin and he says, 'she cries.' Haha(: gotta let the stress out.",0,,,,
392189158292480000,"All I want is one night where I can sleep soundly. Obviously, that's too much to ask considering it's not yet happened.",0,,,,
830565939217313792,I feel like this kid is doing flips inside of me.,0,,,,
406698364655251456,You drunk yet? haha @TSuntken,0,,,,
733890006859780097,A 24-28 week pregnancy update! Shit's starting to get real now.... 😱 https://t.co/w27i6D2ZrP https://t.co/jFpFkDJYEH,0,,,,
724108343174811648,"@greg_service hehehe, told @WheatlanderJay we might have to bring Gary back @senatrstanford",0,,,,
455384742339158016,I guess I will get up and fix me some breakfast,0,,,,
723900811500204032,@keirpfc @R_Langley25 bets are fucking shit anyway😠🔫,0,,,,
733784392108249089,I was playing Magic pretty seriously but...then I got a girlfriend @renthedog 2016,0,,,,
584795381688627200,@mamamakedopush 11 days until d-day so hopefully then or sooner. I am in no mood for going overdue.,0,,,,
710176439182749698,[NEW POST] Our review of the gorgeous @ConnectaBaby for toddlers - see how we got on! https://t.co/WiqOnnJ0t4,0,,,,
581303794765426688,@eklassb It happens lol,0,,,,
453385846259871744,I have no doubt your the only one I want,0,,,,
893551509236875265,I miss my son! 😭😭😭😭😭😭,0,,,,
712645353502220289,Since it's Wednesday...#WCW 🙌🏻😭😍💕👉🏼👈🏼 https://t.co/Wnd0rTJAYy,0,,,,
895046971941113857,more headbands came for Ava 😍,0,,,,
550521154658918400,"Literally just so ready for my little one to get here, it's not even funny!!!!!!",0,,,,
618496549736325120,I really hope @renthedog will do a stream when I'm on vacation so I can watch live. #TimezoneProbs,0,,,,
793077446232989697,@eastman_andrew nope I have bragging rights! Lol,0,,,,
860715225695301632,@michellelee19xx I have to rewatch season 6 again so season 7 will make sense 😂😂 who the Fuck is AD? Lol this is to much,0,,,,
749818052804481025,@alicebeepea @heidistephens haha oh no!,0,,,,
728602817527713792,"@Squlf2016 has been fussing all morning. Since she's not sleeping, I decide we should get some grocery necessities....",0,,,,
459691178489692160,@alexrags I believe that,0,,,,
866971755260387329,Staying off social media for the rest of the day. Just can't take it. They're just kids!,0,,,,
778235710142832640,😫😂😂😂😭😭😭😭😭😭😭 STFU.,0,,,,
730902676876103680,One hour until game time.,0,,,,
744242581731704832,I hate shopping for my boyfriend b/c the nigga only like shit that's 1000 &amp; up 🙄....So im confused as to what to get his ass for Father'sDay,0,,,,
873240008236433410,@ohhmykassie So cute!!,0,,,,
813495349109260289,DEADDDDDD https://t.co/2k5QinNFD8,0,,,,
753647428637687808,@JudithNichol thanks Judith! We're doing well tank you! I hope you are also well! 🐼,0,,,,
808168237041156096,Swear this me rn... Tf dawg! https://t.co/3iSoLN7BrQ,0,,,,
875071257477345280,@scrapboomin yk what..you right,0,,,,
446646347241119744,Why do females B so press to say fuck ur Nigga when I feel like it or like being a side piece 😩😩You must Don't know ur worth n u look weak,0,,,,
815546861171961856,@luckythirteenx errrr new year! Duh,0,,,,
757326441495179264,@WoodruffKirsten @ashleighmcclurg I'm dying 😂😂😂,0,,,,
675335398520954880,Second time in one week I have the pleasure of being stuck in Newgate Lane traffic😊😊,0,,,,
607743530354679808,Somebody need to step up beside Lebron,0,,,,
602224282211516416,I see a lot of my city followers at Penn Square..some of y'all real ugly in person,0,,,,
905502435279380480,Be good to people. one second they're here and the next they're gone.,0,,,,
401447583106609152,"now get your pretty ass in my car, and please don't get your pussy on my seats.",0,,,,
460954443073077248,My nose is stopped up,0,,,,
851861698864713729,Paislee is already almost 3 pounds.. this kid is gonna kill me 😩,0,,,,
786632141996032000,@sierraiswriting It's kind of scary how spot on it is 😂,0,,,,
770237692634288128,@ChloeMugg I get told there's ghosts all the time... he's not freaked out by them just comes up and whispers they're there.,0,,,,
867472446407884800,The @Columbia300 Impulse Solid :) https://t.co/WmQrCoVJ7r,0,,,,
835610599878967301,id hope for the best for you but that was me so go fuck yourself 🤣💁🏽,0,,,,
826639897704460288,The fact that Kris knows he has to give me more money because I keep spending it. 😅,0,,,,
586385845575258112,All we do is talk about everybody and bitch about how boys don't like us in our group message 😂,0,,,,
847301205940252672,@xtheyLOVEashxo lmfao I want to but the stupid doctor keeps doing the right check ins cause she's little so I just gotta feed her,0,,,,
536386823891996673,I wanna sleep but gotta get up in an hour and a half 😣,0,,,,
482377945151840256,Times like tonight make me wish you were around :(,0,,,,
762950710996664324,Pyjamas and disney film day with my little prinny👸❤,0,,,,
522450536604659713,Can't believe I lost my glasses 😑,0,,,,
364968285462216704,My husband just got home from work and I'm sincerely regretting not hiding the pizza rolls I bought tonight in a steam fresh veggie bag...,0,,,,
723968894441000960,Cannot find a taxi rank in winchester and its bloody freezing😬😬😬,0,,,,
811639411704287233,My area Wal-Mart actually has blankets for only $2.50 right now! It doesn't take much to make a difference.,0,,,,
